blockNumber,timestamp,msg.sender,pool,token0,token1,transactionHash,token0_symbol,token0_name,token1_symbol,token1_name
12376066,1620242184,0xbBa33057Dd1cca99371a2e499136CD025F052037,0x57aF956d3E2cCa3B86f3D8C6772C03ddca3eAacB,0x808507121B80c02388fAd14726482e061B8da827,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x015e90a7596a63c9497e08ee1ad711cc605a018dffd3c2e730d7e85c70ea0f9a,PENDLE,Pendle,WETH,Wrapped Ether
12376072,1620242276,0x0cB10bdb8B15Ec6cC3FF6883a1F3849345A67Bf8,0x7F54B107fB1552292D8f2eB0C95C9Ae14aF1A181,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCc394f10545AeEf24483d2347B32A34a44F20E6F,0xb28e3111b992b323b257a593c16db3d1ee016c83451f5ceb2269afa494d44152,WETH,Wrapped Ether,VGT,Vault Guardian Token
12376078,1620242362,0x6cf2656C825656bb07a6630855618dF37bEC7725,0xbd5fDda17bC27bB90E37Df7A838b1bFC0dC997F5,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdB25f211AB05b1c97D595516F45794528a807ad8,0xe7be02c62147fa10066b4b31d8aa13094efa7c10ef289ae3028c764106e422ac,USDC,USD Coin,EURS,STASIS EURS Token
12376085,1620242454,0x72b223De2F773C814465C4A8f2Ef9FaAe702Cfb3,0xb6873431c2c0e6502143148CaE4FAb419a325826,0x3832d2F059E55934220881F831bE501D180671A7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x81065caa3f44b2b8686f982a21a8460de3f52ff3fed6e8a6f7d4375da6c6eefa,renDOGE,renDOGE,WETH,Wrapped Ether
12376086,1620242473,0xB6dD741743Ebe016d83eeA2a98A28fB092998F7f,0x45F199B8aF62ab2847f56D0d2866ea20DA0C9BBc,0x2d94AA3e47d9D5024503Ca8491fcE9A2fB4DA198,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa53c181120711c2711cf5cb72e7a8655f96a036773fcd4ce688a05b3f0d4e1bc,BANK,Bankless Token,WETH,Wrapped Ether
12376091,1620242513,0x3c92E144062297cFD08a5a9BAaB59AaabD3231F3,0x9Db9e0e53058C89e5B94e29621a205198648425B,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xcde67a271d99721c52a096426ee6d1212ab60a002ae7ef7bf6803df8739ab3a8,WBTC,Wrapped BTC,USDT,Tether USD
12376093,1620242537,0x5333820655a9965180655aB551c6dA33E49ad991,0xD340B57AAcDD10F96FC1CF10e15921936F41E29c,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xff95c6c5bbbb4ce18f74352bc62a0f4a08173119bcac12cc6029b6cb45480b9b,wstETH,Wrapped liquid staked Ether 2.0,WETH,Wrapped Ether
12376104,1620242658,0xf1FCeD5B0475a935b49B95786aDBDA2d40794D2d,0x13236638051F7643C0006F92b72789684Dc92477,0x7C974104DF9dd7fb91205ab3D66d15AFf1049DE8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcb9444c84a854ed21cc1a23a43daea86de4765e90e2f66aff27b0d6f5a5d43d2,WUSD,Wrapped USD,USDC,USD Coin
12376106,1620242683,0x2b5Ea603A7Db03D4EA118Ee4F6b030d65076C940,0x44f6A8B9FF94AC5DbBAfB305B185e940561c5c7F,0x0adA190c81b814548ddC2F6AdC4a689ce7C1FE73,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf27ef64a4e0f77950dab0772fbc6c72314a95f7382a4b1dd6feb6059d341b1d7,YAXIS,yAxis V2,WETH,Wrapped Ether
12376110,1620242800,0x3c92E144062297cFD08a5a9BAaB59AaabD3231F3,0x391E8501b626C623d39474AfcA6f9e46c2686649,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x41f8221b59c7b993a3ceb34521c0351e03fbc9d0cf8f7edb0456c0aa4eb54fb1,WBTC,Wrapped BTC,DAI,Dai Stablecoin
12376115,1620242863,0x31A47094C6325D357c7331c621d6768Ba041916e,0x9663f2CA0454acCad3e094448Ea6f77443880454,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x921bcc229d273b7b03bf924c87b852372be46c36450984aa9221464ae25ea780,LUSD,LUSD Stablecoin,WETH,Wrapped Ether
12376119,1620242902,0x2b206708DEb1bBA8e075D83b1Ff3D8a800d981cC,0xB13B2113dc40E8c2064F6D49577250d9f6131c28,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC52C326331E9Ce41F04484d3B5E5648158028804,0x5591257958bb8b02cffe7b1a1de00e01db9a6b87bcd36887fe5c4d6cf04ed628,WETH,Wrapped Ether,ZCX,ZEN Exchange Token
12376120,1620242911,0x171ab540b9Cb730626dB91f648E2b09Eb5363484,0x1c83F897788C1BB0880dE4801422f691F34406B6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF59ae934f6fe444afC309586cC60a84a0F89Aaea,0x7450e6eef36dc8855af8e232cd9dabd49640555780240cd7d7c27db2536597f6,WETH,Wrapped Ether,PDEX,Polkadex
12376124,1620242931,0xF9707603e223575e8EDd23238c7EDFd2e9b88ca3,0xD94FdB60194FefA7Ef8B416f8bA99278Ab3E00dC,0xbb1EE07d6c7BAeB702949904080eb61f5D5e7732,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa47b2eedd80174d3ab5ad1e91b8b16c4c54af158204577ddfd7cca29705ef67b,DINU,Dogey-Inu,WETH,Wrapped Ether
12376130,1620242984,0x5Ef1876eb1c0943f29355F2017757CfB84D31ED0,0x64652315D86f5dfAE30885FBD29D1da05b63ADD7,0x4E15361FD6b4BB609Fa63C81A2be19d873717870,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb09aa1913bf05eb2b0c9b473d18f043cc5fa9d69b7dafebffb4653cd6c729e07,FTM,Fantom Token,WETH,Wrapped Ether
12376134,1620243041,0xF22F00D0B95B1b728078066E5f4410F6B2Be8faE,0x564aC0f88DE8b7754EE4C0403a26A386C6Bf89F5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD5525D397898e5502075Ea5E830d8914f6F0affe,0xc358066cbead4652a6923f1a048c76ad8c81972f1a2ebe337c3dadcd1ae8d603,WETH,Wrapped Ether,MEME,MEME
12376138,1620243088,0x7084035A68e4a4412284B475EA4FE1BF8b87fe05,0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbdcd3cf27500bee010bf9cc92121dbb46e6ee86be0a1b1b5cee795008284a13b,UNI,Uniswap,WETH,Wrapped Ether
12376139,1620243099,0x6d5154F6E76174dE86Fb612d47fCfA727A5C927B,0x6b1C477B4c67958915b194Ae8b007Bf078dadb81,0x88ACDd2a6425c3FaAE4Bc9650Fd7E27e0Bebb7aB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x53fa4d9dbd9c91ae27955d45f8f2e2d57b681c0e1581c7dd05d831764e187aff,⚗️,Alchemist,WETH,Wrapped Ether
12376147,1620243160,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,0xDC2c21F1B54dDaF39e944689a8f90cb844135cc9,0xba100000625a3754423978a60c9317c58a424e3D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcb486778de0e2dde02bf04aaff1fc019a17b7fc8f53d645fcdf779b35439b893,BAL,Balancer,WETH,Wrapped Ether
12376147,1620243160,0x49A3DE1241d9Cd15eb5615A4aAaBa41ad4cc536b,0xF5381D47148ee3606448df3764f39Da0e7b25985,0x83e6f1E41cdd28eAcEB20Cb649155049Fac3D5Aa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4a16b0d40685c1154efc65a6c459e29899e485cd0c73cd1bb21134d2da3c1e0,POLS,PolkastarterToken,WETH,Wrapped Ether
12376148,1620243166,0xdE8DcD65042db880006421dD3ECA5D94117642d1,0xB853Cf2383D2d07c3C62c7841Ec164fD3a05a676,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf1738912ae7439475712520797583ac784ea9033,0x997a11872f479fa7e219fa581ae571277f0c04da21818dce3b201cd7e22c6dc9,WETH,Wrapped Ether,XGT,XionGlobal Token
12376151,1620243200,0x3E97869C6701f3ed4518d277959d3C9E0cb77C0c,0xA424cea71C4Aea3d11877240B2F221C027c0E0Be,0x27702a26126e0B3702af63Ee09aC4d1A084EF628,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8157e906f29aab07f70c380f91c7118fe4aeec7e7fa4d15fc892c596d739c54a,ALEPH,aleph.im v2,WETH,Wrapped Ether
12376155,1620243250,0x6E7caCc6F2b49dFB980663BF2bb014046aC45320,0x8661aE7918C0115Af9e3691662f605e9c550dDc9,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x37aa2429c750d243b8f8a863290e8b27416f786523ec6b8d6f97aa93865854ba,MANA,Decentraland MANA,WETH,Wrapped Ether
12376166,1620243384,0x441d7EB8A30AF4745DDAbA18c7476b393Dce9De6,0x9e0905249CeEFfFB9605E034b534544684A58BE6,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9444edb2d04bf9134f0f40c8e392e44fbf28274af95ad780693a67f4837b2e34,HEX,HEX,WETH,Wrapped Ether
12376168,1620243411,0xC555347d2b369B074be94fE6F7Ae9Ab43966B884,0xb97909512d2711b69710B4cA0da10A3a7E624805,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x798D1bE841a82a273720CE31c822C61a67a601C3,0x0d67e68745150dffde93c1596b342542581ca1bc4a8f99a5d562b1630fa994e6,WBTC,Wrapped BTC,DIGG,Digg
12376170,1620243419,0xB89711930e381fED821c6492a5c8d3E1467b641a,0x5b7E3E37a1aa6369386e5939053779abd3597508,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf21661D0D1d76d3ECb8e1B9F1c923DBfffAe4097,0x1f0b88d9f355b3425094da7b4f1fc676ebfa082571685ffeec2384603ac2f6f2,WETH,Wrapped Ether,RIO,Realio Network
12376174,1620243448,0x034E8229ffb73b828F710500e0B761FF1C09e9c7,0x5494d3a61369460147d754f3562b769218E90E96,0x58b6A8A3302369DAEc383334672404Ee733aB239,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xedb72dcf01594d35b75660a1d985c93ab900b99884800aa0f624a8bcdbdaf133,LPT,Livepeer Token,WETH,Wrapped Ether
12376182,1620243535,0x46bcF9c0f0A59EdA5D2350Abb5d584c07cD61D0B,0xD390B185603A730b00c546a951CE961b44F5f899,0xb78B3320493a4EFaa1028130C5Ba26f0B6085Ef8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa72ca7d731ac72c0c7daed71740f27cda5d0b901c0c8678f5ec1da466a3fe4b7,DRC,Dracula Token,WETH,Wrapped Ether
12376188,1620243617,0x62fC30839a188e58Cc127a859F2C305f562F464d,0xBd233D685eDE81E00faaEFEbD55150C76778a34e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF80D589b3Dbe130c270a69F1a69D050f268786Df,0x34365cac97e9a0c79df68a08ddf58888e61326a8a38ecf0a3405793f5c897160,WETH,Wrapped Ether,DAM,Datamine
12376194,1620243699,0x23148C1ff1df048D24F7f075Ed53F9a5D20f1554,0xC1dF8037881df17Dc88998824b9aeA81c71bbB1b,0x77FbA179C79De5B7653F68b5039Af940AdA60ce0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0b50e698e1b3a5fcfa0e88785033f1ba982282296631b42ee5d7756935e4ef7b,FORTH,Ampleforth Governance,WETH,Wrapped Ether
12376221,1620244008,0xdfc8054c540868706c2E88ECbC1e3fD6165446C6,0x903D26296a9269f9CFc08d6e5f640436B6d2F8F5,0x1337DEF16F9B486fAEd0293eb623Dc8395dFE46a,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x0e42958d4706158c7c535696e2ab67d60329fc35fd97d2455d1465230151d0d0,ARMOR,Armor,DAI,Dai Stablecoin
12376233,1620244168,0xb154764831f0fbD417f731Cbee3C76df551003C7,0xc75a99Fa00803896349891F8471Da3614bd07564,0x23B608675a2B2fB1890d3ABBd85c5775c51691d5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeb8d442b11673d797a7b243c7dd9384b78f2b3ce7a24f974c615ec53e0b36b9c,SOCKS,Unisocks Edition 0,WETH,Wrapped Ether
12376234,1620244174,0x412a2Ac2e5AfbADda25CF64Eb6ef0c7D403939a2,0x6aD1A683E09843c32D0092400613d6a590F3A949,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF9A2D7E60a3297E513317AD1d7Ce101CC4C6C8F6,0x95f544e55be2f6c8de27848d6cf18ab6d9f818aeb955332d12be7875d1aa9be6,WETH,Wrapped Ether,rUSD,Realio Network USD Stablecoin
12376237,1620244224,0x46bcF9c0f0A59EdA5D2350Abb5d584c07cD61D0B,0xC5aF84701f98Fa483eCe78aF83F11b6C38ACA71D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xb8116802075c215bb6407dbb6fa40c9ca5ce09555e8918e9409f4223318d8f55,WETH,Wrapped Ether,USDT,Tether USD
12376251,1620244426,0x412a2Ac2e5AfbADda25CF64Eb6ef0c7D403939a2,0xD626e123Da3A2161cCAAD13F28a12fDA472752aF,0xf21661D0D1d76d3ECb8e1B9F1c923DBfffAe4097,0xF9A2D7E60a3297E513317AD1d7Ce101CC4C6C8F6,0xa41b940043e18420a1f2976143caaa6cab7177adbc7bb1ca79bfb887e2367cc2,RIO,Realio Network,rUSD,Realio Network USD Stablecoin
12376253,1620244439,0xc257D83bf2cFD393f8191d4293a0833238Da9021,0x695b30d636e4F232d443af6a93dF95AFD2FF485C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCF3C8Be2e2C42331Da80EF210e9B1b307C03d36A,0xb98b8b8fd35d2f8b5ea458c7ea8519db3035a77ce6ff93d3a104b05f14208d26,WETH,Wrapped Ether,BEPRO,BetProtocolToken
12376261,1620244502,0x4914125ed3018e15EB99EE6e3A367B0166C97f2D,0xE845469aAe04f8823202b011A848cf199420B4C1,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdb3b1329eb179d034f0a41eb971ee55b068b4c595dc9165e3edc5405d1031fbc,UNI,Uniswap,USDC,USD Coin
12376263,1620244511,0xFeC8054A38e78627d44144f325ae701DD51065Cc,0xa6f253d4894E0cbB68679816cfeE647eEC999964,0xAa6E8127831c9DE45ae56bB1b0d4D4Da6e5665BD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x93c899fc9f8f4910f7ce65bcc98db9578d767208584e386948b074ad906621f4,ETH2x-FLI,ETH 2x Flexible Leverage Index,WETH,Wrapped Ether
12376280,1620244699,0xe6BAC5bC6Ed0F2c7e41ac3e560Ca506537990D0e,0xa2f6EB84CF53A326152de0255f87828C647d9b95,0xA9B1Eb5908CfC3cdf91F9B8B3a74108598009096,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd0801ad1e0426444f075601c69dab4a64b997d8e51e356c06e3612d9fd8cacee,Auction,Bounce Token,WETH,Wrapped Ether
12376283,1620244722,0xDb688379132b3aB5C76a424FD4d97fc01b3E643E,0x919Fa96e88d67499339577Fa202345436bcDaf79,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD533a949740bb3306d119CC777fa900bA034cd52,0x165e4409a5d3dfc7921018e5fa5347b9cc1a2f3c69ce601f34480fc25f2c4d5f,WETH,Wrapped Ether,CRV,Curve DAO Token
12376297,1620244947,0x1935bA29d778F2E4623C42910910EF85be7021CA,0x5764a6F2212D502bC5970f9f129fFcd61e5D7563,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc12ff37ac090b487cc17b2453f80936223ab8ddaa83aeeae001826380dcf1a73,SHIB,SHIBA INU,WETH,Wrapped Ether
12376303,1620245030,0x6dE4fefc0aaDc3e0F9660C338AE9F29c9ec45c26,0x360b9726186C0F62cc719450685ce70280774Dc8,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x70d5ab0ca58f4e7300f8f5b385e8c65e81c7769adb28e04b3408e77a99df3070,UNI,Uniswap,WETH,Wrapped Ether
12376307,1620245063,0x31a1244A550979579355A448438108F98bFc8123,0x7eAc602913B707A6115f384fC4CFD7c5a68F538E,0x88ACDd2a6425c3FaAE4Bc9650Fd7E27e0Bebb7aB,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x77449d1b43402ab2a9479e0479652a37f54d7c0f7b0e69e699ad4357390c9db0,⚗️,Alchemist,USDC,USD Coin
12376309,1620245070,0x689A19F57077F682A1D7cc19D9066F1a834721a2,0x9D9590Cd131A03A31942F1A198554d37D164E994,0x104e072f3a7447e803e451b2AeC296c73c5cE668,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe72d0b4a17c269e52aa3e6f692f355fcd92257a81c92f540df77e7ba6dbfe328,PYRENEES,GreatPyrenees,WETH,Wrapped Ether
12376312,1620245089,0x2d698177d5F8B645CE8A16286a7a98eFfD8eB4F3,0xc4580c566202F5343883D0c6a378a9de245C9399,0x2F109021aFe75B949429fe30523Ee7C0D5B27207,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xb32e3be0535527bfb44ff7c9b839e4ad1ee8f8c1915dc43fd6ad6ebfd233086e,OCC,OCC,USDC,USD Coin
12376313,1620245107,0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,0xB2d26108582AC26d665f8A00eF0E5b94c50e67AA,0x300a902513815028e97FC79E92082Ce6a98d3b74,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x339442a6b1247fbc67e7e02df361f274b1fcc1f9f974cb384c8e9184128ca18f,SOX,Ethersocks,WETH,Wrapped Ether
12376332,1620245385,0x02C0D734EFdA6a689375933d8EeCC89Ed94687a2,0x157Dfa656Fdf0D18E1bA94075a53600D81cB3a97,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa3a37265f2f428b110d89a0df297a47b537f77b9ccebf5c844890e681dfa82f0,UMA,UMA Voting Token v1,WETH,Wrapped Ether
12376334,1620245396,0x49D29b200A9F8929D1E368A00097372E41794399,0xe0e1B825474ae06e7E932e214a735640c9Bc3e71,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe88f8313e61A97cEc1871EE37fBbe2a8bf3ed1E4,0x04a1b6b63b06d11aad954c09e785480f076b08da8399a15c832d474a6b2e435e,WETH,Wrapped Ether,VAL,Sora Validator Token
12376335,1620245404,0xDb12E2F6e03BeC30B18287DF157B861897b4E888,0x48783a921E9fE6E9F48dE8966B98A427D2CcBef0,0x094F00Cb5e31Ab6164E3CAcb654e8D6c2b3b471C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeb0d947415d70eda962f451bfe05b767dd1681b9b0d5285935048a60aabe8505,PROS,ProSwap,WETH,Wrapped Ether
12376339,1620245428,0xB74D5f0a81Ce99aC1857133E489bC2b4954935fF,0x46add4B3F80672989b9A1eAF62caD5206F5E2164,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc944E90C64B2c07662A292be6244BDf05Cda44a7,0xc42c7aac8422b2e07dc5bb1b3d7d29f297228b33a1a630465464b9d9c4b1cd55,WETH,Wrapped Ether,GRT,Graph Token
12376350,1620245611,0xB668D4991cd636b694989EBf3fA1A84613D7899e,0x5654b1dd37Af02f327D98C04B72aCDF01ba2835c,0x8FfE40A3D0f80C0CE6b203D5cDC1A6a86d9AcaeA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2a3d2cee4993b95cf1326d655528cdc187093bf7f2bd335aab2b31d47f1677d4,IGG,IG Gold,WETH,Wrapped Ether
12376360,1620245796,0xADf825cB1d2EB71Fa7982D2857CA31B889a4843f,0x27878aE7f961a126755042eE8E5C074ea971511F,0x8e9A29e7Ed21DB7c5B2E1cd75e676dA0236dfB45,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4b62cca4f4c8769da12724276b139106430731e4f179be8d6d7447637ef9065b,HUB,Minter Hub,USDT,Tether USD
12376368,1620245940,0x0B877312b0D24D2246E4711e2Df9B2aa10Bd659C,0x5d4F3C6fA16908609BAC31Ff148Bd002AA6b8c83,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x046dc5d377ae61693a4ec9ec63ba3c3d6f8623ade3c985ac53f8fc262424b240,LINK,ChainLink Token,WETH,Wrapped Ether
12376378,1620246129,0xB74D5f0a81Ce99aC1857133E489bC2b4954935fF,0x9e588733B77aBD51879F391fCE7Beb6a1de7bdbD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeB953eDA0DC65e3246f43DC8fa13f35623bDd5eD,0x5d8631842bcf7f657a0ac64ca978fb9181f1d4612ebcf33e58f350040c43b26d,WETH,Wrapped Ether,RAINI,Rainicorn
12376384,1620246196,0x924ABbf9f32D89d440A2eb345A52b82cf88397e2,0xfc6F0f91A8f61beA100B3C15affAbd486FC1507c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF8939164A46fBe9Fc923F837221EB541E3C7e7b0,0x32e61d46f6dbdc557b9589b26be24c8ff7f08b656284b70eba4846c5a2261b1f,WETH,Wrapped Ether,PENKY,Penky
12376385,1620246200,0x2DB0e9055956E2CB63821C4A65575a6ea7c6A9A6,0xa1446c173f9a78a471958C3d667f82213995f1e4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE552DfEaE83f01aDA1a5E071c7F590a63e3C24b8,0x4afcdbcb6217ae56ca88fda170d43cd91de7d6a43ed7a310626212b4f358390c,WETH,Wrapped Ether,420,$420Coin
12376387,1620246230,0x4bb4c1B0745ef7B4642fEECcd0740deC417ca0a0,0x4585FE77225b41b697C938B018E2Ac67Ac5a20c0,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcb2fcbba10febc9dfc29aef3e993ec5581f30eabeb034d2a68ffe8810788784b,WBTC,Wrapped BTC,WETH,Wrapped Ether
12376390,1620246270,0x2a99EC82d658F7a77DdEbFd83D0f8F591769cB64,0x9359c87B38DD25192c5f2b07b351ac91C90E6ca7,0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xba9045bdeb577f10c3024040f8affbbbd49e7230c4014e5110bc11b880e3724f,DPI,DefiPulse Index,WETH,Wrapped Ether
12376394,1620246343,0x1B7BF8dC6088aA724134397a3F292f1EeB3F0047,0x71EaA3F86A541177f64a15c5f5479AEDcc426860,0x77FbA179C79De5B7653F68b5039Af940AdA60ce0,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x2da8dacdb8e3d0c61005931bc75bc06754a590b48929875165531c7ce1931fcc,FORTH,Ampleforth Governance,USDT,Tether USD
12376397,1620246370,0x6E55D8ecC8c25e74592AD1c63BA60Da93E9114bA,0xf8DBD52488978a79DfE6ffBd81A01Fc5948bF9eE,0x7D29A64504629172a429e64183D6673b9dAcbFCe,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9783c020a5608c7a7916d2c6c02249b18e290227881b6b8470770db72becc167,VXV,VectorspaceAI,WETH,Wrapped Ether
12376397,1620246370,0x045E2a9Db6cA319F6B667813C6088067Eb52851E,0x4E57F830B0b4A82321071ead6FfD1Df1575a16e2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,0x091877bb7f73d8b2851f395652dabb2fa839f5f76f4cbe23662b6eea254bfcbb,WETH,Wrapped Ether,AMP,Amp
12376406,1620246507,0xcF7c25B821b27370AFce74994aF7D17F304105FC,0x7cf70eD6213F08b70316bD80F7c2ddDc94E41aC5,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xf26312462f8df97c202513b46a0eda2e9a364610241f35de9fc2857ab85f68fe,UNI,Uniswap,DAI,Dai Stablecoin
12376420,1620246635,0x0B877312b0D24D2246E4711e2Df9B2aa10Bd659C,0x290A6a7460B308ee3F19023D2D00dE604bcf5B42,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5164ec828db64472472fc51f7613e74c222dece5a0b71b5048e5517ec4475107,MATIC,Matic Token,WETH,Wrapped Ether
12376427,1620246704,0x5dCB2eD0E450aAc533B2178a275786F2c9F4A392,0x608DAdd4B1673A651a4cD35729FC657E76A1F9E6,0x2370f9d504c7a6E775bf6E14B3F12846b594cD53,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4ac0f9cfb7c8e695986cb69eb7bc70660e56e07d9b4855b45b0ce0f29601fe51,JPYC,JPY Coin,USDC,USD Coin
12376433,1620246803,0xB74D5f0a81Ce99aC1857133E489bC2b4954935fF,0xA9fC406744aFDd46Ef96F6dDb343fC124Ec25254,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC0F9bD5Fa5698B6505F643900FFA515Ea5dF54A9,0x5de8c1a420b11fdb0684bf514d9e265d970d4227c3808200040f5207d06ceb63,WETH,Wrapped Ether,DONUT,Donut
12376451,1620247056,0xA7Eba7FdA7E463C5509519EdF03137C57f3eBe73,0xc3f6B81FB9e6DB259272026601689e383f94c0B0,0x21BfBDa47A0B4B5b1248c767Ee49F7caA9B23697,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x887ef77a223ddd75d62b1cc35dba6be461213eabdc828078120a778404c11974,OVR,OVR,WETH,Wrapped Ether
12376453,1620247071,0x2993A8b8285c71948f192cFC9afF2825540d2732,0xd8E1a96b9bE06C3f62789A308C963cA015BD84F3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC242Eb8e4E27EAE6a2A728A41201152F19595C83,0x859f07b28fafa43b3af444a36f959527dab16b8157a3c23884b4caa056a1c6f0,WETH,Wrapped Ether,ECO,EcoFi Token
12376458,1620247136,0xDb8FeDAB0fDAD50d4Fa79096F6217185e4157B76,0x2467bC23cD16023dE91EDeD28f89593018A4bFE5,0x7B0C06043468469967DBA22d1AF33d77d44056c8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe7cfb7e9b4e3a4f90eb6d7d6bbf17c2d8314b50af6774ac57d7eecd4568fd1b0,MRPH,Morpheus.Network,WETH,Wrapped Ether
